date,product,region,quantity,sales,profit
2024-10-30,Tablet,UK,4,31233,7991
2024-10-30,Mobile,India,2,23672,2957
2024-10-31,Laptop,India,7,46116,9750
2024-10-31,Mobile,Canada,1,12512,2649
2024-10-31,Headphones,Canada,2,1409,325
2024-10-31,Mobile,Germany,3,44676,7757
2024-11-01,Headphones,India,7,36634,10679
2024-11-01,Smartwatch,Canada,6,44111,6976
2024-11-01,Headphones,UK,2,13417,1476
2024-11-01,Camera,USA,4,49283,13341
2024-11-01,Laptop,USA,2,2736,374
2024-11-02,Tablet,Canada,3,11707,2373
2024-11-02,Camera,UK,5,20365,4485
2024-11-02,Camera,Germany,2,4476,578
2024-11-02,Smartwatch,USA,9,45306,10679
2024-11-03,Camera,UK,7,9536,2709
2024-11-03,Smartwatch,India,2,33639,4793
2024-11-03,Tablet,UK,9,5791,1111
2024-11-04,Tablet,USA,7,39349,11216
2024-11-04,Tablet,Canada,9,31365,4893
2024-11-04,Laptop,Germany,10,7776,1617
2024-11-04,Smartwatch,India,9,27016,6975
2024-11-04,Tablet,UK,8,23606,4740
2024-11-04,Smartwatch,UK,10,21969,2554
2024-11-05,Headphones,India,6,19154,4617
2024-11-05,Tablet,Canada,9,39186,4871
2024-11-05,Headphones,UK,3,8846,1806
2024-11-05,Camera,UK,1,2011,473
2024-11-05,Tablet,Canada,5,35648,10327
2024-11-06,Camera,Canada,8,13187,1692
2024-11-06,Mobile,USA,9,5515,1055
2024-11-06,Headphones,USA,9,34060,4202
2024-11-06,Laptop,India,9,19604,5694
2024-11-06,Smartwatch,India,9,28223,6830
2024-11-07,Laptop,USA,5,48869,6601
2024-11-07,Headphones,USA,8,45407,8933
2024-11-07,Camera,Germany,6,46814,11410
2024-11-07,Camera,UK,2,36184,5693
2024-11-07,Laptop,UK,1,31279,3819
2024-11-08,Mobile,Germany,3,6909,1048
2024-11-08,Smartwatch,Canada,6,49377,14256
2024-11-08,Laptop,Germany,6,11450,2515
2024-11-08,Camera,Canada,2,4369,847
2024-11-09,Mobile,USA,6,6345,1567
2024-11-09,Camera,UK,8,14849,3087
2024-11-09,Tablet,India,7,38851,11336
2024-11-09,Laptop,Germany,10,15099,2005
2024-11-09,Mobile,UK,1,47591,7783
2024-11-09,Tablet,Canada,1,22767,4431
2024-11-10,Laptop,Germany,1,43835,7279
2024-11-10,Tablet,UK,8,25214,6044
2024-11-10,Smartwatch,Germany,5,26680,3575
2024-11-10,Smartwatch,Germany,2,8633,1354
2024-11-10,Laptop,India,7,13118,1876
2024-11-10,Laptop,Canada,8,42881,9282
2024-11-11,Headphones,Canada,1,48017,6440
2024-11-11,Laptop,UK,2,24184,6157
2024-11-11,Headphones,Germany,7,3992,549
2024-11-11,Tablet,UK,3,22904,5438
2024-11-12,Mobile,UK,5,41894,6622
2024-11-12,Smartwatch,Germany,2,5113,1284
2024-11-12,Laptop,Canada,1,4401,840
2024-11-13,Camera,India,2,6119,876
2024-11-13,Mobile,Germany,6,22199,5153
2024-11-13,Tablet,USA,10,40290,7547
2024-11-13,Camera,USA,1,40571,6423
2024-11-14,Smartwatch,UK,5,34653,3704
2024-11-14,Headphones,USA,9,38175,9620
2024-11-14,Camera,Canada,1,17581,2783
2024-11-14,Smartwatch,Canada,4,48993,10220
2024-11-15,Tablet,UK,6,21271,5786
2024-11-15,Tablet,USA,5,28867,3383
2024-11-15,Mobile,Canada,1,37248,4586
2024-11-15,Headphones,UK,3,45475,6568
2024-11-15,Tablet,UK,8,42010,10414
2024-11-15,Laptop,India,9,29845,7308
2024-11-16,Smartwatch,India,7,6452,1920
2024-11-16,Tablet,UK,5,21353,4991
2024-11-16,Tablet,UK,3,2935,797
2024-11-17,Smartwatch,Germany,8,44523,10709
2024-11-17,Smartwatch,India,7,14659,3309
2024-11-17,Tablet,India,3,35773,3694
2024-11-17,Tablet,Germany,6,35344,8799
2024-11-17,Camera,India,1,42699,6432
2024-11-17,Mobile,India,10,14639,4384
2024-11-18,Smartwatch,UK,2,46145,4935
2024-11-18,Headphones,UK,8,33047,9552
2024-11-18,Tablet,UK,7,12322,3434
2024-11-18,Headphones,Germany,5,43293,8916
2024-11-19,Camera,UK,9,10406,1389
2024-11-19,Mobile,India,5,32758,5672
2024-11-19,Smartwatch,UK,10,42001,9262
2024-11-19,Tablet,Canada,10,13020,2881
2024-11-19,Mobile,USA,4,9506,1590
2024-11-19,Mobile,India,5,24903,2769
2024-11-20,Tablet,Germany,3,45723,7743
2024-11-20,Laptop,Germany,3,42817,10214
2024-11-20,Laptop,Canada,9,39596,5109
2024-11-20,Headphones,Canada,2,31829,8811
2024-11-21,Smartwatch,USA,8,3871,883
2024-11-21,Smartwatch,India,2,20966,4920
2024-11-21,Camera,Germany,3,40023,9838
2024-11-21,Headphones,USA,4,5190,1080
2024-11-21,Camera,Canada,5,24287,5679
2024-11-22,Laptop,UK,7,48915,11405
2024-11-22,Smartwatch,Germany,1,12314,1664
2024-11-22,Camera,USA,2,3563,591
2024-11-22,Headphones,Germany,4,47813,7246
2024-11-22,Tablet,India,8,7248,1587
2024-11-23,Mobile,UK,6,19825,3364
2024-11-23,Laptop,UK,6,20525,3387
2024-11-23,Mobile,USA,1,28367,5830
2024-11-23,Mobile,Germany,5,27983,7527
2024-11-23,Camera,Germany,9,24698,7027
2024-11-23,Headphones,India,5,45049,6008
2024-11-24,Smartwatch,India,8,31748,3920
2024-11-24,Headphones,Germany,6,9296,1432
2024-11-24,Laptop,Canada,6,10035,1005
2024-11-24,Mobile,India,10,18069,2881
2024-11-25,Tablet,UK,1,16302,3479
2024-11-25,Smartwatch,India,2,12805,1575
2024-11-25,Tablet,Germany,8,48597,6306
2024-11-25,Mobile,UK,1,17020,3207
2024-11-25,Headphones,Germany,2,21244,2361
2024-11-26,Tablet,Germany,1,31153,6680
2024-11-26,Headphones,USA,4,43282,9376
2024-11-26,Mobile,USA,4,16450,3114
2024-11-26,Tablet,UK,6,4783,881
2024-11-26,Camera,USA,1,3988,541
2024-11-27,Laptop,India,4,15732,3435
2024-11-27,Mobile,India,4,16177,2026
2024-11-27,Headphones,Canada,10,17874,4912
2024-11-27,Smartwatch,USA,10,49869,11540
2024-11-28,Mobile,Canada,8,11570,2135
2024-11-28,Camera,India,2,4404,585
2024-11-28,Laptop,Germany,10,24830,2770
2024-11-28,Laptop,UK,8,8819,1346
2024-11-29,Laptop,UK,2,42009,11486
2024-11-29,Headphones,USA,3,28433,4501
2024-11-29,Headphones,UK,2,11560,2293
2024-11-29,Tablet,USA,3,43189,7225
2024-11-29,Tablet,Germany,9,45849,5619
2024-11-29,Laptop,Canada,4,49172,10464
2024-11-30,Mobile,USA,4,21411,4338
2024-11-30,Camera,Germany,6,12008,2414
2024-11-30,Camera,UK,4,30091,3561
2024-11-30,Camera,Germany,5,12633,1381
2024-12-01,Headphones,India,7,12022,2290
2024-12-01,Mobile,USA,9,29631,4652
2024-12-01,Camera,UK,4,21454,6377
2024-12-02,Laptop,USA,3,29698,7657
2024-12-02,Camera,USA,9,16704,3728
2024-12-02,Smartwatch,India,2,23670,4305
2024-12-02,Mobile,Germany,8,31927,7229
2024-12-02,Laptop,Canada,4,25381,5834
2024-12-02,Headphones,India,7,44904,5323
2024-12-03,Laptop,Germany,1,42392,5895
2024-12-03,Camera,India,3,33728,6476
2024-12-03,Laptop,India,8,22571,3950
2024-12-03,Laptop,UK,5,19299,4235
2024-12-04,Headphones,Germany,3,29377,5359
2024-12-04,Camera,USA,8,27642,2774
2024-12-04,Headphones,UK,1,31998,9549
2024-12-05,Mobile,USA,2,17245,2563
2024-12-05,Camera,UK,10,30481,4760
2024-12-05,Laptop,UK,10,14619,3571
2024-12-06,Smartwatch,Canada,4,22998,2411
2024-12-06,Camera,India,1,43946,6344
2024-12-06,Headphones,Germany,1,29106,5782
2024-12-06,Tablet,Germany,6,27610,7049
2024-12-06,Smartwatch,India,1,28116,6884
2024-12-07,Laptop,USA,10,35529,7258
2024-12-07,Mobile,Germany,5,4979,962
2024-12-07,Mobile,India,9,31050,4217
2024-12-07,Headphones,Germany,10,18947,2536
2024-12-07,Headphones,India,9,40227,9505
2024-12-08,Camera,UK,5,37912,9141
2024-12-08,Smartwatch,UK,8,15331,2865
2024-12-08,Mobile,USA,1,35995,8273
2024-12-08,Mobile,India,10,24056,2615
2024-12-08,Smartwatch,USA,3,1905,549
2024-12-08,Headphones,India,1,49846,13952
2024-12-09,Headphones,Canada,8,29019,5272
2024-12-09,Tablet,Canada,1,27265,4173
2024-12-09,Tablet,Germany,6,26418,4821
2024-12-09,Tablet,USA,9,36668,10637
2024-12-09,Smartwatch,UK,9,11809,1318
2024-12-10,Camera,USA,9,13256,3476
2024-12-10,Tablet,Germany,3,3183,815
2024-12-10,Headphones,USA,8,40698,7422
2024-12-11,Smartwatch,Germany,1,39796,4870
2024-12-11,Laptop,Canada,1,14857,4280
2024-12-11,Smartwatch,India,5,4957,1088
2024-12-11,Tablet,USA,6,31618,3455
2024-12-11,Camera,India,10,29049,6878
2024-12-11,Laptop,Canada,10,46458,11087
2024-12-12,Tablet,Canada,1,25275,4398
2024-12-12,Camera,India,5,47248,13802
2024-12-12,Headphones,USA,8,31146,7468
2024-12-13,Mobile,UK,1,49735,8676
2024-12-13,Tablet,USA,7,20277,4004
2024-12-13,Mobile,USA,2,24395,6425
2024-12-13,Headphones,Germany,8,2419,361
2024-12-14,Headphones,USA,8,31772,9207
2024-12-14,Headphones,USA,8,36978,5146
2024-12-14,Camera,Canada,3,20818,4620
2024-12-14,Mobile,USA,7,27008,5736
2024-12-14,Headphones,UK,9,18791,4492
2024-12-14,Headphones,UK,10,13432,3103
2024-12-15,Smartwatch,USA,10,17467,4249
2024-12-15,Tablet,Canada,3,20871,3317
2024-12-15,Camera,UK,7,43622,4800
2024-12-15,Smartwatch,India,4,22909,4836
2024-12-15,Smartwatch,India,8,33335,6215
2024-12-15,Headphones,India,7,17834,3842
2024-12-16,Laptop,Canada,2,12410,2763
2024-12-16,Camera,Canada,8,9658,2336
2024-12-16,Laptop,USA,4,33064,9474
2024-12-16,Camera,Germany,5,45845,5666
2024-12-17,Mobile,India,2,18420,2420
2024-12-17,Headphones,Germany,3,14637,3653
2024-12-17,Camera,Germany,7,41322,11035
2024-12-17,Mobile,Canada,5,2606,469
2024-12-18,Smartwatch,Canada,1,34241,6708
2024-12-18,Headphones,UK,7,34458,4111
2024-12-18,Laptop,Canada,10,11891,1825
2024-12-19,Smartwatch,USA,3,25977,5504
2024-12-19,Tablet,Canada,9,49017,6789
2024-12-19,Smartwatch,India,5,41924,4723
2024-12-20,Laptop,Canada,2,14568,3535
2024-12-20,Tablet,USA,7,6042,983
2024-12-20,Smartwatch,USA,4,31810,7656
2024-12-20,Laptop,UK,6,28867,6259
2024-12-20,Headphones,Germany,5,9832,2270
2024-12-20,Headphones,Canada,5,30418,5042
2024-12-21,Tablet,UK,5,19805,3405
2024-12-21,Headphones,UK,7,22842,6176
2024-12-21,Tablet,Germany,2,20370,4177
2024-12-22,Laptop,Canada,8,10236,1257
2024-12-22,Camera,Canada,9,36875,5828
2024-12-22,Laptop,India,7,33004,9242
2024-12-22,Headphones,Canada,10,48044,8912
2024-12-23,Headphones,Germany,6,36920,7767
2024-12-23,Smartwatch,Canada,7,31549,4376
2024-12-23,Headphones,Canada,8,47112,7949
2024-12-23,Headphones,UK,9,40931,7661
2024-12-23,Headphones,Germany,2,13225,2274
2024-12-24,Smartwatch,India,10,6577,972
2024-12-24,Smartwatch,UK,2,7664,1105
2024-12-24,Tablet,UK,9,8658,2413
2024-12-24,Headphones,India,5,29688,5771
2024-12-24,Mobile,USA,4,23306,6521
2024-12-25,Mobile,Canada,9,32295,7672
2024-12-25,Laptop,Canada,8,7802,2328
2024-12-25,Mobile,USA,2,25039,2507
2024-12-25,Camera,India,8,27074,6254
2024-12-25,Smartwatch,USA,6,1302,310
2024-12-26,Laptop,USA,5,46844,5939
2024-12-26,Tablet,UK,9,29852,8440
2024-12-26,Camera,Canada,4,29925,8601
2024-12-26,Camera,Canada,5,6389,691
2024-12-26,Laptop,India,9,44352,4911
2024-12-27,Smartwatch,UK,10,25816,5198
2024-12-27,Laptop,India,6,3856,1096
2024-12-27,Tablet,India,4,16722,4529
2024-12-28,Tablet,USA,5,3052,316
2024-12-28,Smartwatch,USA,3,31028,8255
2024-12-28,Mobile,Canada,5,15120,4425
2024-12-28,Smartwatch,India,8,24804,6725
2024-12-29,Tablet,Canada,10,44481,8797
2024-12-29,Tablet,Germany,1,37812,8588
2024-12-29,Mobile,USA,2,5421,847
2024-12-29,Smartwatch,UK,1,45366,5807
2024-12-30,Mobile,Canada,5,20226,3911
2024-12-30,Headphones,UK,6,5169,1073
2024-12-30,Camera,USA,5,19070,3703
2024-12-30,Laptop,USA,2,22668,2463
2024-12-31,Headphones,Canada,1,14841,3457
2024-12-31,Headphones,Germany,8,1540,349
2024-12-31,Camera,India,5,21504,5533
